PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,RD_NO_x,VEHICLE_ID,CRASH_DATE_x,CITY,STATE,ZIPCODE,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,INJURY_CLASSIFICATION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,BAC_RESULT,CRASH_YEAR_x,RD_NO_y,CRASH_DATE_y,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,CRASH_YEAR_y,TIME
O1102604,DRIVER,cc95017232f7c2bd5ca1b85127585f736177963c77166399edbbdcc4130bcd5b28bba9e9c5d961b9a513988597d055e66a1b6567cd94cd15c5196e63a0069487,JE242113,1045886.0,05/25/2021 09:15:00 AM,SCHAUMBURG,IL,60173,F,38.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE242113,05/25/2021 09:15:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",05/25/2021 10:20:00 AM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,5080,N,ELSTON AVE,1623.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9,3,5,41.973207745,-87.74867358600001,POINT (-87.748673585999 41.973207744641),2021,555
O1161459,DRIVER,6d83f6b428a910413e9009711a5680b6210cf78c48f9b7caca1e5734738c9505da2fccb5a154f6ea2eea39cac29cd9e79865452bb2c36607a1728b4abe45ea7f,JE336779,1101741.0,08/14/2021 02:20:00 AM,DARRIEN,IL,60561,F,22.0,USAGE UNKNOWN,"DEPLOYED, FRONT",NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE336779,08/14/2021 02:20:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",08/14/2021 03:01:00 AM,DISREGARDING TRAFFIC SIGNALS,FAILING TO YIELD RIGHT-OF-WAY,2158,N,DAMEN AVE,1432.0,3,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,3.0,0.0,2,7,8,41.921288071999996,-87.677896155,POINT (-87.677896155056 41.921288071895),2021,140
O1199631,DRIVER,b48742340b388fcab7bb512471e45dde5c2d1acb1724b07b3c4261506752770347839d205e13a7dd7f279074653996254f9a5ee2744d79d6ea8d03a89f82d1e4,JE400468,1138250.0,10/06/2021 04:20:00 PM,CHICAGO,IL,60632,F,31.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,IMPROPER TURN,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE400468,10/06/2021 04:20:00 PM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT ON GRADE,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",10/06/2021 05:19:00 PM,IMPROPER LANE USAGE,IMPROPER LANE USAGE,3100,S,KEDZIE AVE,1032.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16,4,10,41.837132671,-87.704967115,POINT (-87.704967114787 41.837132671422),2021,980
O1216356,DRIVER,9abe9d6aa4d583ba7c3ee96e8a98216e45a7739c6079d747b825b990743e3b2f5b0a31ef4f2a40ca990a88985f0b73b426f4aff8443b15d659bd6ab223255e9c,JE427278,1154166.0,10/29/2021 10:05:00 PM,CHICAGO,IL,60636,M,59.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE427278,10/29/2021 10:05:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,$500 OR LESS,10/29/2021 10:06:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,1200,S,UNION AVE,1232.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,6,10,41.867119661,-87.6452815,POINT (-87.645281499953 41.86711966073),2021,1325
O1019898,DRIVER,6621b7a690da6a64bbf43d2bf62af8c561acef63e254e76efff63675573082904c3ebda3d515b793f9d49e56c7f43b78e1ad3889db480a9a8087c4fdebbb3c76,JE103798,966693.0,01/05/2021 10:00:00 AM,CHICAGO,IL,60827,M,65.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE103798,01/05/2021 10:00:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,Y,"OVER $1,500",01/05/2021 10:02:00 AM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,11501,S,HALSTED ST,524.0,4,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,4.0,0.0,10,3,1,41.685029586999995,-87.642004532,POINT (-87.642004532189 41.685029586669),2021,600
O1170310,DRIVER,364173f8b5e9be29752de7fcfbc503f7da4bc204e00ca7ef62437359189987a2adce11c5915f15e373b2bcca707f6c4423110199d46cb8238db3ab1a0211a600,JE351266,1110164.0,08/26/2021 10:58:00 PM,DOLTON,IL,60419,M,29.0,SAFETY BELT USED,"DEPLOYED, COMBINATION",NONE,NONINCAPACITATING INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE351266,08/26/2021 10:58:00 PM,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",08/26/2021 10:59:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,7759,S,ST LAWRENCE AVE,624.0,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22,5,8,41.75311686,-87.60998393700001,POINT (-87.609983937382 41.753116860475),2021,1378
O1050550,DRIVER,b8880a832ea114af6363f2e326ff2d0da549461f76a1c9679445e519c018d6a1af67e7a679a80a771e3372107c07cb21f6f595563b53ca01ae38ec554b3e8875,JE153873,996085.0,02/26/2021 02:50:00 PM,CHICAGO,IL,60619,M,55.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE153873,02/26/2021 02:50:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",02/27/2021 10:25:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,7900,S,STONY ISLAND AVE,411.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,6,2,41.751460603000005,-87.58597199299999,POINT (-87.585971992965 41.751460603167),2021,890
O1253510,DRIVER,f9f84f357fc49fcc8ec0a51020f42ca78fa8bf716970208e281e6c3d256316292fdf2f0a2d474809bee7267d394ac40779137a9d2fda9a10db425f0aaf65f2ab,JE490391,1189844.0,12/27/2021 05:20:00 PM,CHICAGO,IL,60632,F,35.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE490391,12/27/2021 05:20:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",12/27/2021 05:23:00 PM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,5463,S,WELLS ST,935.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17,2,12,41.794355892,-87.631633944,POINT (-87.631633944324 41.7943558921),2021,1040
O1148981,DRIVER,87e9eb698a78abddd67f91bf8f00882e70abe46dbaacadd33c6d5069dd485689a44ff2904d11032434eeda64a4ed592e8fa980ca94d9c12b7c2b8499815c2dab,JE316435,1089865.0,07/27/2021 05:53:00 PM,CHICAGO,IL,60624,M,34.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",OTHER,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE316435,07/27/2021 05:53:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,$500 OR LESS,07/27/2021 06:00:00 PM,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,368,N,HAMLIN AVE,1122.0,3,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,1.0,0.0,17,3,7,41.887172102,-87.721104541,POINT (-87.72110454062 41.887172102114),2021,1073
O1199798,DRIVER,8af9461137eb895b21e30dca764c0f8eed01271f5a1bf5095a8a92786cb5bb4b4d8e1125e770a792aafa646d291dedfc53c6955155a7f6467b331ada007d138a,JE400716,1138399.0,10/06/2021 08:10:00 PM,CHICAGO,IL,60619,F,26.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE400716,10/06/2021 08:10:00 PM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,"OVER $1,500",10/06/2021 08:40:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,8700,S,PAULINA ST,2221.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,4,10,41.735665213000004,-87.665640828,POINT (-87.665640827779 41.735665212696),2021,1210
O1142705,DRIVER,2dabb7d8190337d7fa5a34f27ff14cbc17e074db8660d3bc3f394859e82a2e37edb594a75f91bb5c6c3cd4f23059988cc6888bbfac24096752538340d40207de,JE306108,1083911.0,07/18/2021 08:53:00 PM,CHICAGO,IL,60616,M,30.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE306108,07/18/2021 08:53:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",07/18/2021 11:39:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,499,N,HALSTED ST,1214.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,1,7,41.891126915,-87.64747244600001,POINT (-87.647472445636 41.891126914712),2021,1253
O1216455,DRIVER,32159327a04b06e9abd6afd1427c456768bb825cea0f3141961195888522c4423ae2843c118d4cf2b54bc5998ad52f0b03a19054a3e3771cbc17eb12f3b4db55,JE427420,1154265.0,10/30/2021 01:10:00 AM,BERWYN,IL,60402,M,29.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,UNKNOWN,UNKNOWN,TEST REFUSED,2021,JE427420,10/30/2021 01:10:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",10/30/2021 01:18:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1300,S,PULASKI RD,1011.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7,10,41.864251194,-87.72526279,POINT (-87.725262789691 41.864251193953),2021,70
O1057017,DRIVER,916cfdbf20fbdfd4aaabe1eedcce997c551305af1ecaf806cb3cb2eae89b6fec2cd5813de066a06c0fdf2475709589c1303acde14d73f8d17e93ee204aacda3f,JE166183,1002317.0,03/10/2021 03:20:00 PM,CHICAGO,IL,60628,F,37.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE166183,03/10/2021 03:20:00 PM,30,UNKNOWN,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",03/11/2021 05:40:00 PM,NOT APPLICABLE,UNABLE TO DETERMINE,7500,S,LAFAYETTE AVE,623.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,4,3,41.758068531999996,-87.62651698200001,POINT (-87.626516982328 41.75806853202),2021,920
O1251510,DRIVER,5ab4df8a12c0e6191a95f627cc9eee4d9a1525b5a380a22f0ce11334751b6fda04f7535d36b15c5c29b13265667030075e074bab77312b13b03f740c5442e21a,JE487052,1187907.0,12/23/2021 02:30:00 PM,CHICAGO,IL,60647,M,38.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE487052,12/23/2021 02:30:00 PM,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",12/23/2021 03:57:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,2318,W,LOGAN BLVD,1432.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,5,12,41.93012956,-87.686022901,POINT (-87.686022901407 41.930129560101),2021,870
O1219011,DRIVER,8541c29442ae41618c993d7cafa5e8d475231af2ff7460a8f787984b70743d3b417a883202c4829117ed63442302a556606a035654b1b5ca8aeffb6a7c4b0313,JE431430,1156713.0,11/02/2021 12:30:00 PM,CHICAGO,IL,60609,F,27.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE431430,11/02/2021 12:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/02/2021 01:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3701,W,47TH ST,821.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12,3,11,41.807853599,-87.716288408,POINT (-87.716288408085 41.807853598853),2021,750
O1067416,DRIVER,4e9f7232eb3c1d1eb47ed875699bc46b54deca2b1dab7d97da2f1966ec658093fee832b39cf3397111e8117afa7209e284854ec4bc4404437c8fb65a84838dba,JE184222,1012318.0,03/30/2021 12:01:00 AM,CHICAGO,IL,60620,F,61.0,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE184222,03/30/2021 12:01:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",03/30/2021 01:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,6713,S,DR MARTIN LUTHER KING JR DR,322.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,3,3,41.772589114,-87.615291892,POINT (-87.615291891858 41.772589113707),2021,1
O1156810,DRIVER,d14af6935731d18f66f678c95aa1de29242d2e156e1a02ce6b654ebd7388c518c986aa7d92f26a044a06af946d7f6cf2654bc8b0af8afa325eca3627d2df59a7,JE329337,1097809.0,08/07/2021 09:55:00 AM,CHICAGO,IL,60608,F,38.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE329337,08/07/2021 09:55:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",08/07/2021 12:00:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3300,S,DAMEN AVE,912.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,7,8,41.833963495999996,-87.675521587,POINT (-87.675521586541 41.833963496158),2021,595
O1024165,DRIVER,65a8a06af06dca174a05f9f78b4db1b95326126a2cf894cec75af1dd4cb283c461b6a3e6cc469eec3a1d2b41952749598cd9a89f2a83e047eb74b332b9bd1681,JE112186,970672.0,01/14/2021 05:22:00 AM,HEBRON,IN,46341,M,54.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE112186,01/14/2021 05:22:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,$500 OR LESS,01/14/2021 05:56:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1601,W,CERMAK RD,1034.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5,5,1,41.852218611,-87.666143575,POINT (-87.666143575324 41.852218610561),2021,322
O1059147,DRIVER,68630f6446ec33b6fd7131f6058636347a49acb50f837cc654448e85265e6011c17186cce299cf2dff2826805bde1aa73bc144297ac513f356b9d28735d0e3ab,JE169823,1004379.0,03/15/2021 04:36:00 PM,CHICAGO,IL,60651,F,41.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE169823,03/15/2021 04:36:00 PM,30,NO CONTROLS,NO CONTROLS,SLEET/HAIL,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",03/15/2021 04:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3432,W,GRAND AVE,1121.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,2,3,41.900479087,-87.712219742,POINT (-87.71221974187 41.900479087363),2021,996
O1097545,DRIVER,b56a485334d769d395c892cc328dbb0b7d63114cd84ee2c062b3e4e3002a06c13524bba935004dd08461bae1fe7a8dd536f05a0fe7d2b9cda38fe092a278692c,JE233647,1041037.0,05/17/2021 10:07:00 PM,CHICAGO,IL,60623,F,32.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE233647,05/17/2021 10:07:00 PM,30,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",05/17/2021 11:35:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1400,S,HOMAN AVE,1021.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,2,5,41.862371818,-87.710576899,POINT (-87.710576899133 41.862371817606),2021,1327
O1196579,DRIVER,51b564eb873eee29071f68868db072ea74001808ff504ee5c4fa6c55c2b74b64b2e4162ee7208573606a479af89ffdb11c94c6e3d9b856d85d6b0219bc88ecbf,JE394918,1135336.0,10/02/2021 03:28:00 AM,MOKENA,IL,60448,M,25.0,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE394918,10/02/2021 03:28:00 AM,35,UNKNOWN,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",10/02/2021 04:33:00 AM,DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,1332,E,79TH ST,411.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,7,10,41.751535432,-87.59177790000001,POINT (-87.591777900485 41.751535431895),2021,208
O1021412,DRIVER,448bf00c0accec38899b78f5d22e71628c9253b921a3367cd4ee5ade4a98c950ef21e123d1ab7b20d1d45e8b91161a12bc1e1abc1b7a14755c91709e99093a7d,JE106745,968149.0,01/08/2021 11:00:00 AM,CHICAGO,IL,60637,F,43.0,SAFETY BELT USED,"DEPLOYED, FRONT",NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE106745,01/08/2021 11:00:00 AM,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",01/08/2021 11:05:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",RELATED TO BUS STOP,8700,S,HOLLAND RD,634.0,4,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11,6,1,41.735867265,-87.632794801,POINT (-87.632794801154 41.735867264645),2021,660
O1234837,DRIVER,652090e0dccc99c7666466dc15be312b4243d4ac3964ec0410ed898b50e001370196e07f3b6fefcebabb0f6883381456398ef71706874e5e285de6777241bcce,JE457733,1171934.0,11/24/2021 02:45:00 PM,ROUND LAKE,IL,60073,M,56.0,SAFETY BELT USED,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE457733,11/24/2021 02:45:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/26/2021 07:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5400,N,KENMORE AVE,2023.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,4,11,41.980116261,-87.656664576,POINT (-87.656664575504 41.980116260626),2021,885
O1167136,DRIVER,e0e60f434d4a9ca0363bd20fd5671e97309f95f9fadf3a00f317e76d204f7423b611bda30ca5b818c30fd4a2af4ad6ce08114496309507364d6412ca1b8369f1,JE346083,1107143.0,08/22/2021 11:45:00 AM,CHICAGO,IL,60652,F,56.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE346083,08/22/2021 11:45:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",08/22/2021 01:05:00 PM,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,9800,S,CHAPPEL AVE,431.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,1,8,41.717041633,-87.57414821299999,POINT (-87.57414821301 41.717041632981),2021,705
